transaction_id,transaction_date,client_id,category,status,amount
TXN-001461,2026-01-29,Client_1004,Retail,success,8331.02
TXN-001462,2026-03-09,Client_1009,Retail,success,8045.54
TXN-001463,2026-02-23,Client_1008,E-commerce,success,1399.2
TXN-001464,2026-01-03,Client_1008,Bank Transfer,success,3689.43
TXN-001465,2026-04-15,Client_1008,Retail,success,9704.1
TXN-001466,2026-01-23,Client_1005,E-commerce,success,1274.11
TXN-001467,2026-01-17,Client_1003,Bills Payment,success,2177.43
TXN-001468,2026-01-11,Client_1007,E-commerce,success,7769.45
TXN-001469,2026-04-07,Client_1007,E-commerce,success,424.65
TXN-001470,2026-03-26,Client_1009,Retail,success,1277.33
TXN-001471,2026-02-02,Client_1001,E-commerce,success,201.7
TXN-001472,2026-01-13,Client_1002,Retail,success,9021.63
TXN-001473,2026-01-24,Client_1006,E-commerce,success,8474.03
TXN-001474,2026-02-05,Client_1010,Bank Transfer,success,8565.87
TXN-001475,2026-04-10,Client_1010,Bills Payment,success,776.54
TXN-001476,2026-04-15,Client_1010,E-commerce,success,7186.54
TXN-001477,2026-02-06,Client_1003,Retail,success,7280.96
TXN-001478,2026-04-29,Client_1004,Retail,success,4799.68
TXN-001479,2026-03-31,Client_1010,Bills Payment,success,9581.7
TXN-001480,2026-01-24,Client_1006,Subscription,success,5191.08
TXN-001481,2026-02-22,Client_1002,Bank Transfer,success,1192.13
TXN-001482,2026-01-18,Client_1008,Bank Transfer,success,5615.61
TXN-001483,2026-01-06,Client_1002,Bank Transfer,success,3909.33
TXN-001484,2026-02-28,Client_1010,Bank Transfer,success,8426.79
TXN-001485,2026-01-29,Client_1009,Subscription,success,8568.12
TXN-001486,2026-01-25,Client_1002,Subscription,failed,3737.67
TXN-001487,2026-01-02,Client_1008,E-commerce,success,5274.36
TXN-001488,2026-03-28,Client_1002,E-commerce,success,4066.18
TXN-001489,2026-03-17,Client_1002,Bills Payment,success,9754.55
TXN-001490,2026-02-13,Client_1004,Retail,success,4102.46
TXN-001491,2026-01-30,Client_1007,Subscription,success,7163.59
TXN-001492,2026-03-16,Client_1010,Bank Transfer,success,8029.74
TXN-001493,2026-02-21,Client_1006,Subscription,success,9506.37
TXN-001494,2026-03-04,Client_1009,Bank Transfer,success,4600.88
TXN-001495,2026-01-16,Client_1005,Subscription,success,6320.87
TXN-001496,2026-01-18,Client_1001,E-commerce,success,8320.09
TXN-001497,2026-03-05,Client_1001,Bills Payment,success,6824.12
TXN-001498,2026-01-20,Client_1005,Retail,success,7625.7
TXN-001499,2026-03-26,Client_1009,Subscription,success,2099.12
TXN-001500,2026-03-26,Client_1008,Subscription,success,5470.14
TXN-001501,2026-04-14,Client_1009,Retail,success,7663.25
TXN-001502,2026-02-25,Client_1002,Subscription,success,8543.46
TXN-001503,2026-02-26,Client_1008,E-commerce,success,5611.0
TXN-001504,2026-04-21,Client_1005,Bills Payment,success,1431.43
TXN-001505,2026-04-02,Client_1007,Subscription,success,5731.67
TXN-001506,2026-03-04,Client_1009,Retail,success,4811.52
TXN-001507,2026-04-20,Client_1003,Retail,success,2707.57
TXN-001508,2026-03-17,Client_1007,Retail,success,7688.06
TXN-001509,2026-02-06,Client_1006,E-commerce,success,546.67
TXN-001510,2026-04-18,Client_1006,Bank Transfer,success,5881.27
TXN-001511,2026-04-08,Client_1006,Subscription,success,3516.92
TXN-001512,2026-02-15,Client_1007,Bank Transfer,success,2517.87
TXN-001513,2026-01-31,Client_1005,Retail,success,6911.11
TXN-001514,2026-04-22,Client_1005,E-commerce,success,295.15
TXN-001515,2026-02-11,Client_1001,Subscription,success,4282.48
TXN-001516,2026-03-07,Client_1007,Bank Transfer,success,4750.03
TXN-001517,2026-01-03,Client_1006,Subscription,success,3291.97
TXN-001518,2026-01-13,Client_1008,E-commerce,success,2138.49
TXN-001519,2026-03-05,Client_1009,Bank Transfer,success,3065.26
TXN-001520,2026-02-25,Client_1004,Subscription,success,9743.66
TXN-001521,2026-01-10,Client_1009,Bills Payment,success,570.56
TXN-001522,2026-03-15,Client_1007,Bills Payment,success,9583.62
TXN-001523,2026-04-02,Client_1010,E-commerce,success,2806.31
TXN-001524,2026-03-14,Client_1009,Subscription,success,3538.43
TXN-001525,2026-01-10,Client_1005,Retail,success,4385.81
TXN-001526,2026-03-11,Client_1006,Bills Payment,success,2587.52
TXN-001527,2026-03-07,Client_1008,Retail,success,284.17
TXN-001528,2026-04-01,Client_1009,Bills Payment,success,2208.23
TXN-001529,2026-04-16,Client_1008,Bank Transfer,failed,5373.92
TXN-001530,2026-03-20,Client_1007,Retail,success,692.83
TXN-001531,2026-01-26,Client_1006,Subscription,success,1589.68
TXN-001532,2026-03-29,Client_1005,Subscription,success,8615.84
TXN-001533,2026-04-27,Client_1002,Bills Payment,success,2742.65
TXN-001534,2026-02-06,Client_1003,Bank Transfer,success,2437.69
TXN-001535,2026-01-31,Client_1002,Bills Payment,success,2531.31
TXN-001536,2026-04-16,Client_1005,Subscription,success,9913.8
TXN-001537,2026-02-24,Client_1001,Bills Payment,success,1450.66
TXN-001538,2026-02-03,Client_1005,Retail,success,8539.96
TXN-001539,2026-04-03,Client_1008,E-commerce,success,8975.4
TXN-001540,2026-02-10,Client_1010,Bank Transfer,success,9015.69
TXN-001541,2026-02-22,Client_1006,E-commerce,success,8414.12
TXN-001542,2026-04-18,Client_1003,Bills Payment,success,7371.36
TXN-001543,2026-04-30,Client_1002,Retail,success,5846.16
TXN-001544,2026-04-10,Client_1009,Bank Transfer,success,993.46
TXN-001545,2026-03-18,Client_1002,Bank Transfer,success,5884.83
TXN-001546,2026-02-19,Client_1004,Subscription,success,1157.46
TXN-001547,2026-01-28,Client_1005,Subscription,success,8642.71
TXN-001548,2026-01-08,Client_1008,Retail,success,9492.24
TXN-001549,2026-02-10,Client_1009,Subscription,success,2538.83
TXN-001550,2026-02-05,Client_1003,Bank Transfer,success,3740.62
TXN-001551,2026-02-09,Client_1001,Retail,success,7420.55
TXN-001552,2026-04-13,Client_1001,Bills Payment,success,3908.43
TXN-001553,2026-03-23,Client_1006,E-commerce,success,2440.18
TXN-001554,2026-02-26,Client_1007,E-commerce,failed,3990.46
TXN-001555,2026-04-28,Client_1005,Bank Transfer,success,8244.81
TXN-001556,2026-01-31,Client_1005,Bills Payment,success,1686.25
TXN-001557,2026-02-26,Client_1006,Subscription,success,2812.96
TXN-001558,2026-01-11,Client_1008,Subscription,success,9272.32
TXN-001559,2026-02-12,Client_1007,E-commerce,success,7014.97
TXN-001560,2026-03-06,Client_1002,Bank Transfer,success,7319.39
TXN-001561,2026-03-12,Client_1006,Subscription,success,7643.56
TXN-001562,2026-03-24,Client_1003,Subscription,success,1447.31
TXN-001563,2026-02-21,Client_1004,Bank Transfer,success,914.1
TXN-001564,2026-01-21,Client_1004,Retail,success,7699.31
TXN-001565,2026-03-25,Client_1003,Retail,success,7947.16
TXN-001566,2026-02-10,Client_1008,Subscription,success,1421.75
TXN-001567,2026-01-23,Client_1010,Bank Transfer,success,2066.77
TXN-001568,2026-02-23,Client_1006,Bills Payment,success,3835.47
TXN-001569,2026-04-17,Client_1010,Bills Payment,success,327.4
TXN-001570,2026-03-13,Client_1010,Bills Payment,failed,9743.86
TXN-001571,2026-01-26,Client_1005,Bills Payment,success,6218.24
TXN-001572,2026-03-18,Client_1005,Bills Payment,success,3742.41
TXN-001573,2026-03-14,Client_1002,E-commerce,success,4408.07
TXN-001574,2026-04-28,Client_1008,Subscription,success,7164.28
TXN-001575,2026-01-25,Client_1005,Bank Transfer,success,3882.53
TXN-001576,2026-02-25,Client_1004,Retail,success,8258.48
TXN-001577,2026-04-04,Client_1004,Subscription,success,7945.39
TXN-001578,2026-01-04,Client_1005,Bank Transfer,success,4564.67
TXN-001579,2026-02-01,Client_1006,Retail,success,4635.82
TXN-001580,2026-01-02,Client_1008,Bills Payment,success,9746.55
TXN-001581,2026-02-20,Client_1004,Subscription,success,7387.43
TXN-001582,2026-02-02,Client_1002,E-commerce,success,615.91
TXN-001583,2026-04-30,Client_1004,Subscription,failed,9967.72
TXN-001584,2026-03-27,Client_1010,E-commerce,success,5094.97
TXN-001585,2026-02-18,Client_1005,Subscription,success,1409.16
TXN-001586,2026-04-25,Client_1009,E-commerce,success,2676.89
TXN-001587,2026-03-06,Client_1008,Bank Transfer,success,1406.0
TXN-001588,2026-02-10,Client_1009,Subscription,success,1256.74
TXN-001589,2026-01-06,Client_1003,Subscription,success,8364.56
TXN-001590,2026-04-06,Client_1006,Subscription,success,8781.67
TXN-001591,2026-03-20,Client_1005,Retail,success,8937.45
TXN-001592,2026-02-10,Client_1008,Bills Payment,success,9236.24
TXN-001593,2026-03-23,Client_1008,E-commerce,success,640.21
TXN-001594,2026-01-24,Client_1001,Subscription,success,7089.03
TXN-001595,2026-02-25,Client_1002,Subscription,success,3629.55
TXN-001596,2026-04-01,Client_1009,Subscription,success,1213.66
TXN-001597,2026-04-03,Client_1003,E-commerce,success,2116.96
TXN-001598,2026-02-06,Client_1003,Bills Payment,success,8243.46
TXN-001599,2026-03-14,Client_1010,Bills Payment,success,9719.11
TXN-001600,2026-03-09,Client_1010,Bills Payment,success,860.67
TXN-001601,2026-04-09,Client_1008,E-commerce,failed,357.03
TXN-001602,2026-03-29,Client_1002,Subscription,success,9298.57
TXN-001603,2026-01-14,Client_1006,Bills Payment,success,4656.31
TXN-001604,2026-04-01,Client_1008,Subscription,success,2766.25
TXN-001605,2026-03-26,Client_1001,Bank Transfer,refunded,6596.11
TXN-001606,2026-02-27,Client_1006,Retail,success,8646.46
TXN-001607,2026-04-13,Client_1005,Bank Transfer,success,7463.62
TXN-001608,2026-03-12,Client_1010,Subscription,success,2626.12
TXN-001609,2026-01-31,Client_1007,E-commerce,success,2161.41
TXN-001610,2026-02-19,Client_1007,Bank Transfer,success,9548.88
TXN-001611,2026-01-20,Client_1002,Bank Transfer,success,4380.35
TXN-001612,2026-04-14,Client_1005,Retail,success,6688.65
TXN-001613,2026-04-17,Client_1006,Retail,success,4509.88
TXN-001614,2026-02-19,Client_1008,Bank Transfer,success,4288.4
TXN-001615,2026-04-07,Client_1007,Bank Transfer,success,4397.65
TXN-001616,2026-02-24,Client_1002,E-commerce,success,9735.39
TXN-001617,2026-03-28,Client_1004,Bills Payment,failed,5320.06
TXN-001618,2026-03-24,Client_1009,E-commerce,success,4429.82
TXN-001619,2026-04-27,Client_1008,Bank Transfer,success,1365.12
TXN-001620,2026-04-26,Client_1005,Bills Payment,success,3025.27
TXN-001621,2026-01-07,Client_1009,E-commerce,failed,5182.8
TXN-001622,2026-03-07,Client_1007,Subscription,success,6642.47
TXN-001623,2026-03-14,Client_1005,Bank Transfer,success,909.52
TXN-001624,2026-03-06,Client_1001,E-commerce,success,4682.5
TXN-001625,2026-04-11,Client_1003,Subscription,success,4220.89
TXN-001626,2026-04-01,Client_1005,Bank Transfer,success,4604.48
TXN-001627,2026-03-27,Client_1008,Retail,success,3479.21
TXN-001628,2026-04-28,Client_1003,Bills Payment,success,7495.59
TXN-001629,2026-03-19,Client_1005,E-commerce,success,277.36
TXN-001630,2026-02-20,Client_1002,E-commerce,success,4823.49
TXN-001631,2026-03-30,Client_1007,Retail,success,3097.72
TXN-001632,2026-04-15,Client_1010,Bank Transfer,success,9635.1
TXN-001633,2026-03-28,Client_1007,Bank Transfer,success,1437.63
TXN-001634,2026-01-25,Client_1002,E-commerce,success,1963.39
TXN-001635,2026-01-04,Client_1004,Subscription,success,6532.42
TXN-001636,2026-02-25,Client_1009,Bills Payment,success,7720.24
TXN-001637,2026-01-19,Client_1008,Subscription,success,1744.44
TXN-001638,2026-01-20,Client_1008,Subscription,success,8611.98
TXN-001639,2026-03-16,Client_1004,Bills Payment,success,8311.56
TXN-001640,2026-02-20,Client_1001,Bank Transfer,success,6341.06
TXN-001641,2026-04-02,Client_1007,Subscription,success,7397.08
TXN-001642,2026-03-18,Client_1009,Bank Transfer,success,4056.84
TXN-001643,2026-03-07,Client_1010,Retail,failed,9060.22
TXN-001644,2026-04-22,Client_1008,Bills Payment,success,5330.26
TXN-001645,2026-02-24,Client_1010,Bank Transfer,success,2751.7
TXN-001646,2026-03-24,Client_1007,Subscription,success,6264.7
TXN-001647,2026-03-24,Client_1006,Subscription,success,305.99
TXN-001648,2026-02-06,Client_1004,Subscription,success,2397.82
TXN-001649,2026-01-29,Client_1010,Bank Transfer,failed,8549.19
TXN-001650,2026-04-02,Client_1008,Bills Payment,failed,7257.65
TXN-001651,2026-02-19,Client_1007,Bank Transfer,success,8017.58
TXN-001652,2026-04-19,Client_1003,Retail,success,6937.91
TXN-001653,2026-01-12,Client_1008,Bills Payment,success,1647.51
TXN-001654,2026-03-04,Client_1002,Subscription,failed,4987.88
TXN-001655,2026-01-31,Client_1004,Retail,success,279.49
TXN-001656,2026-04-23,Client_1005,Bank Transfer,success,1829.68
TXN-001657,2026-04-21,Client_1009,E-commerce,success,3443.57
TXN-001658,2026-01-15,Client_1010,Bills Payment,success,2318.55
TXN-001659,2026-02-03,Client_1006,Bank Transfer,success,7723.94
TXN-001660,2026-03-13,Client_1005,Bills Payment,success,8749.59
TXN-001661,2026-03-19,Client_1002,E-commerce,failed,4434.48
TXN-001662,2026-02-28,Client_1002,E-commerce,success,6135.59
TXN-001663,2026-04-20,Client_1002,Retail,success,1143.57
TXN-001664,2026-03-22,Client_1002,Bills Payment,failed,1654.62
TXN-001665,2026-02-07,Client_1008,Retail,success,8717.88
TXN-001666,2026-01-20,Client_1006,Bank Transfer,success,1317.54
TXN-001667,2026-01-26,Client_1008,Subscription,success,165.22
TXN-001668,2026-04-17,Client_1008,Bank Transfer,success,1795.49
TXN-001669,2026-02-04,Client_1006,Subscription,success,6683.45
TXN-001670,2026-01-20,Client_1009,Subscription,success,1466.14
TXN-001671,2026-02-24,Client_1007,Subscription,failed,9523.22
TXN-001672,2026-03-08,Client_1006,E-commerce,success,7724.5
TXN-001673,2026-04-02,Client_1009,E-commerce,success,3216.57
TXN-001674,2026-04-09,Client_1003,Subscription,success,7616.0
TXN-001675,2026-03-26,Client_1003,Retail,success,6352.91
TXN-001676,2026-04-02,Client_1009,Bank Transfer,success,8869.25
TXN-001677,2026-03-31,Client_1009,Bank Transfer,success,3205.58
TXN-001678,2026-02-14,Client_1001,Bank Transfer,failed,6142.97
TXN-001679,2026-01-19,Client_1007,Subscription,success,8887.04
TXN-001680,2026-03-21,Client_1010,Subscription,success,8887.98
TXN-001681,2026-04-11,Client_1007,Bills Payment,failed,934.38
TXN-001682,2026-03-10,Client_1006,Subscription,success,7426.52
TXN-001683,2026-01-17,Client_1009,Retail,success,1018.91
TXN-001684,2026-03-12,Client_1005,Retail,success,6393.29
TXN-001685,2026-01-03,Client_1001,Retail,success,2489.26
TXN-001686,2026-04-10,Client_1005,Subscription,refunded,1193.37
TXN-001687,2026-01-08,Client_1006,Bank Transfer,success,3609.29
TXN-001688,2026-01-07,Client_1002,Subscription,success,7394.9
TXN-001689,2026-02-28,Client_1006,Bills Payment,success,9891.1
TXN-001690,2026-03-14,Client_1009,Retail,success,3062.1
TXN-001691,2026-03-27,Client_1010,Bills Payment,success,5244.7
TXN-001692,2026-02-01,Client_1002,Bank Transfer,success,2006.3
TXN-001693,2026-04-10,Client_1006,Subscription,success,7145.24
TXN-001694,2026-04-17,Client_1007,E-commerce,success,4306.38
TXN-001695,2026-01-17,Client_1008,Bills Payment,success,3756.01
TXN-001696,2026-03-09,Client_1007,Retail,success,7810.36
TXN-001697,2026-04-22,Client_1005,Retail,success,4291.88
TXN-001698,2026-02-26,Client_1008,Subscription,success,1529.03
TXN-001699,2026-01-17,Client_1008,Subscription,success,7074.79
TXN-001700,2026-04-21,Client_1009,E-commerce,success,4608.78
TXN-001701,2026-01-05,Client_1003,Retail,success,9523.04
TXN-001702,2026-03-19,Client_1007,E-commerce,success,5760.47
TXN-001703,2026-01-06,Client_1009,Bills Payment,success,3118.75
TXN-001704,2026-02-17,Client_1005,Bank Transfer,success,7932.92
TXN-001705,2026-01-19,Client_1010,Subscription,success,8953.1
TXN-001706,2026-04-24,Client_1005,Bills Payment,success,7422.64
TXN-001707,2026-01-01,Client_1002,Retail,success,8717.22
TXN-001708,2026-02-23,Client_1008,Retail,success,4578.51
TXN-001709,2026-02-13,Client_1007,Subscription,success,8353.47
TXN-001710,2026-01-17,Client_1003,Retail,success,7640.62
TXN-001711,2026-03-27,Client_1008,Bills Payment,success,3319.64
TXN-001712,2026-04-13,Client_1010,Retail,success,2404.94
TXN-001713,2026-02-20,Client_1006,Retail,success,6737.39
TXN-001714,2026-02-26,Client_1005,E-commerce,success,7101.37
TXN-001715,2026-03-15,Client_1005,Retail,success,6474.75
TXN-001716,2026-01-11,Client_1004,Retail,success,7600.39
TXN-001717,2026-03-14,Client_1009,Bills Payment,success,5076.12
TXN-001718,2026-01-03,Client_1002,Retail,success,287.84
TXN-001719,2026-04-11,Client_1004,Bills Payment,success,8405.28
TXN-001720,2026-03-16,Client_1008,E-commerce,success,6107.86
TXN-001721,2026-02-21,Client_1010,E-commerce,success,9345.1
TXN-001722,2026-02-13,Client_1007,Bills Payment,success,8610.52
TXN-001723,2026-02-10,Client_1007,Bank Transfer,success,9799.88
TXN-001724,2026-03-11,Client_1003,Bank Transfer,success,2629.99
TXN-001725,2026-01-12,Client_1003,Bank Transfer,failed,6818.22
TXN-001726,2026-01-08,Client_1010,Bank Transfer,success,7161.68
TXN-001727,2026-02-08,Client_1007,E-commerce,success,4186.95
TXN-001728,2026-02-11,Client_1005,Subscription,failed,9005.06
TXN-001729,2026-01-07,Client_1004,Bills Payment,success,5901.69
TXN-001730,2026-03-05,Client_1009,Retail,success,1239.31
TXN-001731,2026-01-08,Client_1006,Subscription,success,748.04
TXN-001732,2026-01-04,Client_1007,Bills Payment,failed,284.37
TXN-001733,2026-03-12,Client_1010,E-commerce,success,5591.6
TXN-001734,2026-04-11,Client_1003,Bank Transfer,success,4515.22
TXN-001735,2026-04-19,Client_1009,Bills Payment,success,1509.43
TXN-001736,2026-03-11,Client_1003,Bills Payment,success,4295.15
TXN-001737,2026-04-27,Client_1009,Subscription,success,8145.17
TXN-001738,2026-04-17,Client_1010,Bank Transfer,success,1757.08
TXN-001739,2026-01-08,Client_1008,Bank Transfer,success,8410.93
TXN-001740,2026-02-18,Client_1006,Bills Payment,success,5152.25
TXN-001741,2026-01-06,Client_1003,Retail,success,3076.32
TXN-001742,2026-02-20,Client_1002,Bills Payment,success,9988.33
TXN-001743,2026-04-23,Client_1007,Bills Payment,success,9578.43
TXN-001744,2026-02-10,Client_1006,Bank Transfer,refunded,7106.77
TXN-001745,2026-02-04,Client_1004,Bank Transfer,success,4652.01
TXN-001746,2026-03-18,Client_1006,E-commerce,failed,1423.88
TXN-001747,2026-04-29,Client_1001,Retail,success,9024.31
TXN-001748,2026-03-28,Client_1003,Subscription,success,6995.25
TXN-001749,2026-03-04,Client_1007,Retail,success,8779.53
TXN-001750,2026-03-25,Client_1002,Retail,success,8337.63
TXN-001751,2026-03-27,Client_1008,E-commerce,success,8146.53
TXN-001752,2026-04-16,Client_1010,Bank Transfer,success,8407.54
TXN-001753,2026-04-14,Client_1001,E-commerce,success,9368.85
TXN-001754,2026-02-26,Client_1001,Bills Payment,success,7608.37
TXN-001755,2026-03-29,Client_1006,Bills Payment,success,6173.08
TXN-001756,2026-02-08,Client_1004,Bills Payment,refunded,9676.24
TXN-001757,2026-01-05,Client_1005,Subscription,failed,7098.98
TXN-001758,2026-01-27,Client_1001,Bills Payment,refunded,6420.52
TXN-001759,2026-01-15,Client_1005,Retail,success,1787.72
TXN-001760,2026-01-25,Client_1010,Retail,success,747.07
TXN-001761,2026-01-17,Client_1002,Bills Payment,success,5742.04
TXN-001762,2026-01-30,Client_1009,Bank Transfer,success,6811.99
TXN-001763,2026-03-30,Client_1009,Retail,success,5645.15
TXN-001764,2026-02-28,Client_1001,Subscription,success,9436.43
TXN-001765,2026-01-07,Client_1006,Subscription,success,4128.07
TXN-001766,2026-01-16,Client_1009,Subscription,success,5220.84
TXN-001767,2026-01-06,Client_1004,E-commerce,success,4258.61
TXN-001768,2026-02-27,Client_1006,E-commerce,success,3413.59
